rep,n,bin,method,bias,variance,rmse,binlabel
4,25,1,Cal,-0.02519648999683813,0.008466473269101625,0.09540092440465338,1000-10000
4,25,2,Cal,-0.009257084192072424,0.005063579882635235,0.07175843846109217,10000-100000
4,25,3,Cal,-0.00024849190322285566,0.0027145981327881515,0.052102398035158794,100000-1000000
5,5,0,Cal,0.03325821364007895,0.0780775024649255,0.28139582662053575,0-1000
5,5,1,Cal,0.059049754553246264,0.06683367252214867,0.26518021425993926,1000-10000
5,5,2,Cal,0.08400885188578375,0.05687933154547619,0.2528573090512587,10000-100000
5,5,3,Cal,0.09853794691694318,0.05383641706122148,0.25208360526584783,100000-1000000
5,10,0,Cal,-0.008943557950104238,0.0240039469223725,0.15518999372117834,0-1000
5,10,1,Cal,-0.0020182139837796862,0.027730938362791568,0.16653831856505544,1000-10000
5,10,2,Cal,0.024536517262093147,0.017619001681303825,0.1349853412806621,10000-100000
5,10,3,Cal,0.01689807483160211,0.006804335299017532,0.08420142654392476,100000-1000000
5,25,0,Cal,-0.0163013217474038,0.010809171235263775,0.10523737133725905,0-1000
5,25,1,Cal,-0.017960933673899695,0.008133490975030728,0.09195697968870527,1000-10000
5,25,2,Cal,0.011595899112881591,0.00620758310132209,0.07963697619547228,10000-100000
5,25,3,Cal,0.015012523291253584,0.0044213049172312354,0.06816656638559454,100000-1000000
6,5,0,Cal,0.01311931588577163,0.060717926048209164,0.24675907784217346,0-1000
6,5,1,Cal,0.025212928106149935,0.053386166707922,0.23242602791341568,1000-10000
6,5,2,Cal,0.06498872988133506,0.05291486280521116,0.2390363943352566,10000-100000
6,5,3,Cal,0.09428205313096978,0.04807903984252305,0.23868000625338112,100000-1000000
6,10,0,Cal,-0.01822204714318172,0.02471645896744958,0.15826718538451967,0-1000
6,10,1,Cal,-0.02536178608277603,0.02169908835881242,0.1494734376139149,1000-10000
6,10,2,Cal,0.010452856328635747,0.012637050318857106,0.11289956830867072,10000-100000
6,10,3,Cal,0.018500156806882863,0.010531600200011306,0.10427778287770871,100000-1000000
6,25,0,Cal,-0.01982319569841011,0.009037150252488866,0.09710875007014728,0-1000
6,25,1,Cal,-0.014274795737083752,0.010003359240338443,0.10103033719469567,1000-10000
6,25,2,Cal,0.003968821108867565,0.006558419273551841,0.08108126056337576,10000-100000
6,25,3,Cal,0.007783835551386024,0.005738152211703664,0.07614946032372577,100000-1000000
7,5,0,Cal,0.015833080592460233,0.06031312827200545,0.24609716518694966,0-1000
7,5,1,Cal,0.01408441942411213,0.049182193089172446,0.2222173799676496,1000-10000
7,5,2,Cal,0.05497704301571514,0.04443728362613347,0.21785260816635926,10000-100000
7,5,3,Cal,0.08052178970800038,0.04536920404938465,0.22771245610893598,100000-1000000
7,10,0,Cal,0.002653666453190644,0.02626600333650236,0.16208962114258627,0-1000
7,10,1,Cal,0.0031472003574269415,0.02322484182489748,0.15242948105595344,1000-10000
7,10,2,Cal,0.03605953672209931,0.022072799787543448,0.15288260194069134,10000-100000
7,10,3,Cal,0.0329746402913633,0.01143481705428155,0.11190238583974137,100000-1000000
7,25,0,Cal,-0.020372638780158044,0.0068603545666520785,0.0852959493617304,0-1000
7,25,1,Cal,-0.02792911695112963,0.008118024501585986,0.09432952917965753,1000-10000
7,25,2,Cal,0.002381886943668211,0.005314788668581854,0.07294149747567752,10000-100000
7,25,3,Cal,0.004922232421816811,0.003167582284921253,0.056496111874496616,100000-1000000
8,5,0,Cal,0.008980208454805443,0.06352286107529918,0.25219735371171315,0-1000
8,5,1,Cal,0.04799549477889537,0.06365937326916729,0.2568325150525888,1000-10000
8,5,2,Cal,0.05923240694290286,0.045181152662693715,0.22065726975321562,10000-100000
8,5,3,Cal,0.08594582883749252,0.04447245669846218,0.22772602440877446,100000-1000000
8,10,0,Cal,-0.0008597735216747957,0.029595913875977698,0.17203677829605585,0-1000
8,10,1,Cal,-0.012356257266249398,0.024141957608025663,0.1558673625287071,1000-10000
8,10,2,Cal,0.018673069732289514,0.020148593081748895,0.143168699843841,10000-100000
8,10,3,Cal,0.030086405210545144,0.01175658201063361,0.11252454749576525,100000-1000000
8,25,0,Cal,-0.020494502484213063,0.008620396694484483,0.09508113023392127,0-1000
8,25,1,Cal,-0.017302162324947776,0.007134861590343857,0.08622196014625683,1000-10000
8,25,2,Cal,0.002985658640321629,0.006052370185270781,0.07785425064045834,10000-100000
8,25,3,Cal,0.011863805720375513,0.0037429517798071806,0.062319352258973254,100000-1000000
9,5,0,Cal,0.034985963590759,0.05797221875085596,0.2433027669370611,0-1000
9,5,1,Cal,0.05436904641813301,0.06307955681329558,0.25697383139477975,1000-10000
9,5,2,Cal,0.06670466083850339,0.05272552024453587,0.23911301098458787,10000-100000
9,5,3,Cal,0.09874161409223865,0.05555260207687713,0.25554355485986674,100000-1000000
9,10,0,Cal,0.013369471743250327,0.03188775029109972,0.17907119552232093,0-1000
9,10,1,Cal,0.009135395815116028,0.038305749830967,0.19593163421884133,1000-10000
9,10,2,Cal,0.01289535214588559,0.02144093628183099,0.14699396718504262,10000-100000
9,10,3,Cal,0.03836085663146559,0.01678599127250879,0.13512048917173386,100000-1000000
9,25,0,Cal,-0.02142071476862945,0.008257624286568862,0.09336204425658129,0-1000
9,25,1,Cal,-0.009865263438381584,0.007320841677890222,0.08612877045795377,1000-10000
9,25,2,Cal,0.006232555633593693,0.005693471216486743,0.0757120595824244,10000-100000
9,25,3,Cal,0.011286247094305812,0.00357825779455235,0.06087394490277492,100000-1000000
10,5,0,Cal,0.0066706979080273605,0.06316837530750627,0.25142170454852625,0-1000
10,5,1,Cal,0.029329572006932994,0.052323948592576074,0.2306169386378328,1000-10000
10,5,2,Cal,0.038832879803690275,0.03487638644235091,0.19074689773676207,10000-100000
10,5,3,Cal,0.09119798439778883,0.04862865905263753,0.2386330476083664,100000-1000000
10,10,0,Cal,-0.025169483614064948,0.02471655206761614,0.1592170059165001,0-1000
10,10,1,Cal,-0.01701869269987254,0.022662665228964523,0.1515001687463655,1000-10000
10,10,2,Cal,0.014501363294962806,0.017141603908807,0.13172658595067094,10000-100000
10,10,3,Cal,0.02962187142192486,0.01323086708838566,0.11877845913684311,100000-1000000
10,25,0,Cal,-0.018532375791646488,0.007298600535912595,0.08741881655796652,0-1000
10,25,1,Cal,-0.006733355508513771,0.00614688996204939,0.07869071125903884,1000-10000
10,25,2,Cal,0.0009996742255483052,0.004433676658483777,0.0665933630855283,10000-100000
10,25,3,Cal,0.00366979799070939,0.002488839926007393,0.05002306811162233,100000-1000000
11,5,0,Cal,-0.01870216620276004,0.07072312413507582,0.26659500212072895,0-1000
11,5,1,Cal,0.022342855821933752,0.06998832053615515,0.26549486575531905,1000-10000
11,5,2,Cal,0.04350075704971628,0.049784470104662186,0.2273252866897139,10000-100000
11,5,3,Cal,0.07423222187965342,0.03413168548111962,0.19910326026037273,100000-1000000
11,10,0,Cal,-0.0060351558607013986,0.02447443448502318,0.15655943788633803,0-1000
11,10,1,Cal,-0.0002706789527112568,0.02306604953318856,0.15187535284003129,1000-10000
11,10,2,Cal,0.015009820471711427,0.018605916631476392,0.13722686086211183,10000-100000
11,10,3,Cal,0.04415770021126326,0.023667300690021858,0.16005375090253168,100000-1000000
11,25,0,Cal,-0.004799427580640815,0.007594608565429988,0.08727911016120526,0-1000
11,25,1,Cal,-0.01605654208445734,0.009428278954308507,0.09841794296782705,1000-10000
11,25,2,Cal,0.004338419454492573,0.008517991727021028,0.09239487870214531,10000-100000
11,25,3,Cal,0.00602803094198484,0.002732805861906591,0.0526226473958135,100000-1000000
12,5,0,Cal,0.0369763866158794,0.06450348535153014,0.2566529534579665,0-1000
12,5,1,Cal,0.04109892899019908,0.06275635724899901,0.25386114159741036,1000-10000
12,5,2,Cal,0.058851093934443335,0.04028059914214039,0.20915078388430933,10000-100000
12,5,3,Cal,0.10153704947968874,0.05451811928815838,0.2546132198162522,100000-1000000
12,10,0,Cal,-0.01572785244049743,0.02255563281638099,0.15100661627482104,0-1000
12,10,1,Cal,0.007165256738528691,0.024562448339705396,0.15688782375899804,1000-10000
12,10,2,Cal,0.029525618350619242,0.02005274464173097,0.14465305658961167,10000-100000
12,10,3,Cal,0.04160201553842386,0.015756613887947916,0.13223971258592168,100000-1000000
12,25,0,Cal,-0.018601526742349238,0.007954059412871535,0.09110475404729365,0-1000
12,25,1,Cal,-0.008303886228924055,0.007091996326438963,0.08462240160230551,1000-10000
12,25,2,Cal,-0.0014404545816631645,0.0058364504114605635,0.07641024355976363,10000-100000
12,25,3,Cal,0.006938434184135081,0.0024294794917633362,0.049775710549332296,100000-1000000
13,5,0,Cal,-0.012959666095034456,0.0539864758814564,0.23271104148009647,0-1000
13,5,1,Cal,0.019600935382431156,0.0603702127402063,0.2464840956493391,1000-10000
13,5,2,Cal,0.05597851797223385,0.04332952834525533,0.21555306265424076,10000-100000
13,5,3,Cal,0.07921115792736523,0.043035672986336704,0.22205873215555091,100000-1000000
13,10,0,Cal,-0.006265913094637152,0.020247167399633684,0.14243043588553406,0-1000
13,10,1,Cal,0.0025006163877917616,0.03309846656840638,0.18194702429752807,1000-10000
13,10,2,Cal,0.02012278607399451,0.017843639102163144,0.135087251883895,10000-100000
13,10,3,Cal,0.024983491432280968,0.010944040558934156,0.10755563863917601,100000-1000000
13,25,0,Cal,-0.030587034032366442,0.009863477370497333,0.10391844889813587,0-1000
13,25,1,Cal,-0.020718074353030254,0.009694479599141687,0.10061668949055806,1000-10000
13,25,2,Cal,-0.009632278382458153,0.0068104686458987694,0.083085795613546,10000-100000
13,25,3,Cal,0.003017621139168029,0.002591281822848703,0.05099399827615263,100000-1000000
14,5,0,Cal,0.030024043072546504,0.06940282221453208,0.2651495151361854,0-1000
14,5,1,Cal,0.034152514279604536,0.05977026723741662,0.2468535222941638,1000-10000
14,5,2,Cal,0.08746214666121067,0.06125296108555757,0.2624930250199892,10000-100000
14,5,3,Cal,0.09157889397176489,0.051008220702373736,0.2437107189342838,100000-1000000
14,10,0,Cal,0.0010993275631683002,0.025233580488069195,0.15885461595169445,0-1000
14,10,1,Cal,0.01581911255072486,0.02841125445332805,0.16929707255360488,1000-10000
14,10,2,Cal,0.0313524376209363,0.02053747190008984,0.14669849094269696,10000-100000
14,10,3,Cal,0.04064120857712373,0.021721234348124802,0.15288211858400602,100000-1000000
14,25,0,Cal,-0.01807702285969878,0.008275890727055011,0.09275057672340956,0-1000
14,25,1,Cal,-0.01103500215549829,0.006967453532865494,0.08419753443799495,1000-10000
14,25,2,Cal,-0.0023841724570745518,0.004757186888355398,0.0690135578467048,10000-100000
14,25,3,Cal,0.0051922673336837165,0.0023049313596545827,0.04828965727481426,100000-1000000
15,5,0,Cal,0.004976379714292178,0.05751724090254262,0.23987914719208803,0-1000
15,5,1,Cal,0.020605249087451344,0.06710100298489215,0.2598568438099102,1000-10000
15,5,2,Cal,0.06793605040210493,0.05146718913820063,0.2368174319648745,10000-100000
15,5,3,Cal,0.06604067854794013,0.031019457538235994,0.188097923330664,100000-1000000
15,10,0,Cal,-0.0217937762964689,0.019600101404384614,0.1416865204938181,0-1000
15,10,1,Cal,0.0014982860534045973,0.025989564254183594,0.1612197541099769,1000-10000
15,10,2,Cal,0.00865411015541335,0.01880334400293912,0.13739809906079906,10000-100000
15,10,3,Cal,0.029161883198970954,0.012388550526957962,0.11506070553698333,100000-1000000
15,25,0,Cal,-0.0222033830117191,0.00788964329257658,0.09155672290848814,0-1000
15,25,1,Cal,-0.012064431041402368,0.006468188552172382,0.08132489808493543,1000-10000
15,25,2,Cal,0.0012560926591392175,0.0049552505704139015,0.07040474656713314,10000-100000
15,25,3,Cal,0.003170675268225545,0.002870159462417824,0.05366761261761474,100000-1000000
16,5,0,Cal,0.061849312065039595,0.07169554925344795,0.27481063781514464,0-1000
16,5,1,Cal,0.08729258385322913,0.08027432671946773,0.2964697656005428,1000-10000
16,5,2,Cal,0.0974107940140183,0.06882682461952837,0.2798494013035759,10000-100000
16,5,3,Cal,0.10377517574276103,0.057240810392145736,0.26078745654763896,100000-1000000
16,10,0,Cal,-0.015746485103467028,0.023598505466922718,0.15442298164469054,0-1000
16,10,1,Cal,-0.015485136391356761,0.02196254383025957,0.149004474024502,1000-10000
16,10,2,Cal,0.0100230114701131,0.0165626924931083,0.12908583676003468,10000-100000
16,10,3,Cal,0.030389535763253876,0.014680369153980483,0.1249155436200258,100000-1000000
16,25,0,Cal,-0.02007812039334716,0.00820946421885973,0.09280406853898956,0-1000
16,25,1,Cal,-0.01647168566710575,0.00840127651090484,0.09312675737735518,1000-10000
16,25,2,Cal,-1.5500626066219935e-06,0.007065215250680792,0.08405483479897802,10000-100000
16,25,3,Cal,0.004015226571896806,0.0028105728789672626,0.05316667117086539,100000-1000000
17,5,0,Cal,0.014752454823904138,0.059252185166244815,0.24386434772138413,0-1000
17,5,1,Cal,0.046690691551119975,0.06881685005926748,0.2664523798670023,1000-10000
17,5,2,Cal,0.06318313119822667,0.049844768045767644,0.23202774858576716,10000-100000
17,5,3,Cal,0.07399412240486028,0.03345788692181231,0.1973145130807102,100000-1000000
17,10,0,Cal,-0.0006653283755509044,0.027096804449877134,0.16461241481651512,0-1000
17,10,1,Cal,-0.021738376315490582,0.021958679701239617,0.14977061362655059,1000-10000
17,10,2,Cal,0.019568721065314057,0.01598708109098813,0.12794536308565543,10000-100000
17,10,3,Cal,0.02265284132081607,0.011642481014634512,0.1102525837998393,100000-1000000
17,25,0,Cal,-0.01171729263259213,0.009066179298834716,0.09593473951323636,0-1000
17,25,1,Cal,-0.004359693537486172,0.006584066152847485,0.08125929534882938,1000-10000
17,25,2,Cal,-0.005702738969596058,0.005086941549934407,0.07155042125445354,10000-100000
17,25,3,Cal,0.008407846206398777,0.002691584572896534,0.05255736343013211,100000-1000000
18,5,0,Cal,0.021964991337719834,0.06567348989149965,0.25720799119771875,0-1000
18,5,1,Cal,0.00018722344448720315,0.05040606514623678,0.22451302901803927,1000-10000
18,5,2,Cal,0.06540938484561723,0.05378224527104724,0.24095774089439273,10000-100000
18,5,3,Cal,0.07142320302603468,0.03736722959620406,0.20607887695419497,100000-1000000
18,10,0,Cal,-0.012234079960020692,0.027403387583304305,0.16599114523302888,0-1000
18,10,1,Cal,-0.0021291686560518963,0.022679340853248714,0.15061166691997876,1000-10000
18,10,2,Cal,0.012812266811305427,0.01717562727312989,0.13168060393988923,10000-100000
18,10,3,Cal,0.029407340925262697,0.012431598920761188,0.11530997624254294,100000-1000000
18,25,0,Cal,-0.006019112791124251,0.009561911930507422,0.09797010589613395,0-1000
18,25,1,Cal,-0.004239874299834833,0.00837721588802863,0.0916252826577197,1000-10000
18,25,2,Cal,0.0043691138815134005,0.005399972177834604,0.0736142739823211,10000-100000
18,25,3,Cal,0.008485618735229874,0.0025777355072380743,0.05147563727199264,100000-1000000
19,5,0,Cal,0.030397372571325684,0.07054317863943335,0.26733346011802067,0-1000
19,5,1,Cal,0.029646593167484733,0.05841656129815409,0.2435066360175682,1000-10000
19,5,2,Cal,0.04644383182995366,0.04027079466167834,0.20598015481285414,10000-100000
19,5,3,Cal,0.09436280110034391,0.050508540659676956,0.24374757207237988,100000-1000000
19,10,0,Cal,-0.018699702724817458,0.030471433151684813,0.17555942593230747,0-1000
19,10,1,Cal,-0.01742574254848505,0.01918280288099922,0.13959390883690198,1000-10000
19,10,2,Cal,0.012739860020700568,0.013454419016796752,0.11669071535535205,10000-100000
19,10,3,Cal,0.02826953760610632,0.013198633353573746,0.11831229906496114,100000-1000000
19,25,0,Cal,-0.013990723929145736,0.0073203446924715474,0.08669535771039369,0-1000
19,25,1,Cal,-0.016209333825857902,0.01069780128265735,0.10469261571732484,1000-10000
19,25,2,Cal,0.005509234535482867,0.005508983486477063,0.07442670993429724,10000-100000
19,25,3,Cal,0.0077842309901813775,0.0037412210491511947,0.061658862309157916,100000-1000000
20,5,0,Cal,0.07359124683285284,0.07334107624554066,0.28063632668625516,0-1000
20,5,1,Cal,0.07546986637373795,0.06912091073948104,0.27352625371241956,1000-10000
20,5,2,Cal,0.08225574627404098,0.05677543642340421,0.25207428313595104,10000-100000
20,5,3,Cal,0.12315364514724744,0.06680036375364093,0.2862991164266755,100000-1000000
20,10,0,Cal,-0.01764279560917048,0.022057841403223935,0.1495630624189372,0-1000
20,10,1,Cal,-0.023330523661286268,0.0235652468807554,0.15527253528897259,1000-10000
20,10,2,Cal,0.0112455448033728,0.015393445434900115,0.12457892162330182,10000-100000
20,10,3,Cal,0.031729772071603116,0.0109351025115203,0.109278913552598,100000-1000000
20,25,0,Cal,-0.01646633611536306,0.006234060493967506,0.08065482452421316,0-1000
20,25,1,Cal,-0.01380660221977982,0.0079814978712636,0.0903997795136627,1000-10000
20,25,2,Cal,0.007889097376860736,0.0059407877583750246,0.07747919472862773,10000-100000
20,25,3,Cal,0.012001104033173364,0.003654345880900573,0.061630936865470595,100000-1000000
21,5,0,Cal,0.060748431275387246,0.06838739237522992,0.26847302337041307,0-1000
21,5,1,Cal,0.043578744309807446,0.0505934068657966,0.2291124479844257,1000-10000
21,5,2,Cal,0.10150149043804017,0.05828328378792921,0.261888977143126,10000-100000
21,5,3,Cal,0.08534493344881354,0.04079316786187453,0.21926451041437814,100000-1000000
21,10,0,Cal,-0.03584299892516343,0.025771806349311643,0.16448868326198285,0-1000
21,10,1,Cal,-0.009205308433936226,0.018787974020443902,0.13737798849818628,1000-10000
21,10,2,Cal,0.03040891559498712,0.024583722844367956,0.15971357172147585,10000-100000
21,10,3,Cal,0.0331306614686316,0.015062375229055982,0.1271220514246252,100000-1000000
21,25,0,Cal,-0.017391756780158207,0.009309534212251353,0.09804084565196045,0-1000
21,25,1,Cal,-0.01471092295258516,0.008789970709111814,0.09490195974387837,1000-10000
21,25,2,Cal,0.0007562701298231234,0.0046884302786737355,0.06847628949631397,10000-100000
21,25,3,Cal,0.009993654314189164,0.0037689309443297765,0.0621997111800472,100000-1000000
22,5,0,Cal,0.05091742121705497,0.07971939712832607,0.2869006464121701,0-1000
22,5,1,Cal,0.06253048777237036,0.06916820292352167,0.2703299184784626,1000-10000
22,5,2,Cal,0.08555699654564869,0.05488295467252982,0.24940520108939582,10000-100000
22,5,3,Cal,0.0846426001371335,0.04344419099186296,0.224963465366796,100000-1000000
