pop,rep,n,bin,method,bias,variance,rmse,binlabel
CEU,26,10,1,Cal,-0.14490537652278973,0.14145290311887382,0.40305144989701414,1000-10000
CEU,26,10,2,Cal,0.013404706386449354,0.07032069391430407,0.26551907665478763,10000-100000
CEU,26,10,3,Cal,0.07028612934362673,0.03453578441338735,0.1986854911449157,100000-1000000
CEU,26,25,0,Cal,-0.18323105601938328,0.08301353237495895,0.34144860852687237,0-1000
CEU,26,25,1,Cal,-0.1182317720310401,0.07993204563771056,0.30644868665946406,1000-10000
CEU,26,25,2,Cal,0.01624683411471405,0.039569120878893194,0.19958226498775944,10000-100000
CEU,26,25,3,Cal,0.030646666181954333,0.009229660053210213,0.10084085581389299,100000-1000000
CEU,27,5,0,Cal,-0.09870803549084949,0.1947130115347945,0.4521684285808302,0-1000
CEU,27,5,1,Cal,-0.03492636024683873,0.1842481604868934,0.4306599715866165,1000-10000
CEU,27,5,2,Cal,0.13218949313930536,0.1677171373371791,0.43033847078039117,10000-100000
CEU,27,5,3,Cal,0.21013374553587671,0.11985613314911378,0.40498435051499254,100000-1000000
CEU,27,10,0,Cal,-0.2606743822359623,0.1346493671774798,0.45011165362783084,0-1000
CEU,27,10,1,Cal,-0.15269605285073085,0.13099888679437832,0.39282944308003637,1000-10000
CEU,27,10,2,Cal,0.010544823957409093,0.0707215654996826,0.26614424437130957,10000-100000
CEU,27,10,3,Cal,0.09836813342517299,0.04271985525678938,0.22890204221531538,100000-1000000
CEU,27,25,0,Cal,-0.20821927706750143,0.08984768292093424,0.36496979363153764,0-1000
CEU,27,25,1,Cal,-0.11731050818382549,0.06614672881008206,0.28268088746929715,1000-10000
CEU,27,25,2,Cal,-0.017235211132965108,0.04725612582875669,0.21806691250979499,10000-100000
CEU,27,25,3,Cal,0.04767978501234649,0.02034517764257764,0.15039461274062052,100000-1000000
CEU,28,5,0,Cal,-0.11191667599494538,0.1917661641128156,0.45198617952164555,0-1000
CEU,28,5,1,Cal,-0.02676767677935002,0.18553697943037795,0.4315709535528795,1000-10000
CEU,28,5,2,Cal,0.10299946676194288,0.16140423901504317,0.4147446553824265,10000-100000
CEU,28,5,3,Cal,0.1839825000495287,0.11981680288184167,0.39200301428218187,100000-1000000
CEU,28,10,0,Cal,-0.21724900630872898,0.13486252303149063,0.42668448972703565,0-1000
CEU,28,10,1,Cal,-0.16191959279740914,0.10515285187474031,0.3624511089877076,1000-10000
CEU,28,10,2,Cal,-0.011756556925576422,0.06239027521223821,0.25005697719316394,10000-100000
CEU,28,10,3,Cal,0.09227437317348923,0.03786849272522252,0.2153672506900315,100000-1000000
CEU,28,25,0,Cal,-0.20265971696604457,0.08543708406552535,0.3556796943125692,0-1000
CEU,28,25,1,Cal,-0.13207897420555945,0.07183945725339458,0.29880480699042883,1000-10000
CEU,28,25,2,Cal,0.001496589505851103,0.03608722562377496,0.1899722753559687,10000-100000
CEU,28,25,3,Cal,0.05487437651503548,0.016698554319622853,0.14039142252123785,100000-1000000
CEU,29,5,0,Cal,-0.11752323035114248,0.208133846178715,0.4711109803972761,0-1000
CEU,29,5,1,Cal,-0.044963908561827776,0.17406211493115556,0.41962348361872215,1000-10000
CEU,29,5,2,Cal,0.09898845600793027,0.160955333073175,0.4132239677172767,10000-100000
CEU,29,5,3,Cal,0.20216130085324102,0.12327584886804367,0.4051481709581302,100000-1000000
CEU,29,10,0,Cal,-0.23571420999901654,0.1350010973087796,0.4365344042618406,0-1000
CEU,29,10,1,Cal,-0.14667832633615344,0.13680336759900305,0.3978918182317628,1000-10000
CEU,29,10,2,Cal,0.015247822379493356,0.0787275743211842,0.28099834591773093,10000-100000
CEU,29,10,3,Cal,0.07345639781860455,0.0348631754223933,0.20064649960285474,100000-1000000
CEU,29,25,0,Cal,-0.16332898957040598,0.07982783434333594,0.32634980186515467,0-1000
CEU,29,25,1,Cal,-0.1161072629211025,0.0733868808603576,0.2947334004882847,1000-10000
CEU,29,25,2,Cal,-0.017741379780458876,0.03927505123568254,0.1989718768876572,10000-100000
CEU,29,25,3,Cal,0.052269760718662184,0.018602771023846706,0.14606470795312915,100000-1000000
CEU,30,5,0,Cal,-0.1736103395050473,0.20076445480819183,0.4805257587177295,0-1000
CEU,30,5,1,Cal,-0.038583984817027316,0.19281930781277057,0.4408038471895761,1000-10000
CEU,30,5,2,Cal,0.12676581933222839,0.15855171744875635,0.4178771235659204,10000-100000
CEU,30,5,3,Cal,0.20584387898048903,0.12209482308073934,0.4055447269962631,100000-1000000
CEU,30,10,0,Cal,-0.23308740458953076,0.13794540844546854,0.43849190029435225,0-1000
CEU,30,10,1,Cal,-0.16061490930128378,0.10327209562040153,0.3592620835967263,1000-10000
CEU,30,10,2,Cal,0.019697831386639945,0.07652071289091224,0.2773242100002247,10000-100000
CEU,30,10,3,Cal,0.10040798306858616,0.0452984067830317,0.2353299170248721,100000-1000000
CEU,30,25,0,Cal,-0.1886711933768891,0.08565255048024539,0.3482088018567378,0-1000
CEU,30,25,1,Cal,-0.12637954631933762,0.07097564288592839,0.29486850054526,1000-10000
CEU,30,25,2,Cal,-0.027297805958443683,0.03429015809606923,0.18717726439451474,10000-100000
CEU,30,25,3,Cal,0.05047673662799682,0.018876642816695585,0.14637125317939906,100000-1000000
CEU,31,5,0,Cal,-0.14993728546238644,0.2124632539824786,0.4847106802560758,0-1000
CEU,31,5,1,Cal,-0.06995018610851877,0.21036306871484695,0.46395699935604306,1000-10000
CEU,31,5,2,Cal,0.10962039959659578,0.14476026306505602,0.3959506220133684,10000-100000
CEU,31,5,3,Cal,0.19580731527197762,0.1179155222447206,0.395292331014327,100000-1000000
CEU,31,10,0,Cal,-0.21938331238283873,0.12395627896722376,0.4148316727532867,0-1000
CEU,31,10,1,Cal,-0.15582634406214832,0.11731655951549946,0.3762956404468094,1000-10000
CEU,31,10,2,Cal,-0.0002206975725311469,0.07683491677797304,0.2771912074460363,10000-100000
CEU,31,10,3,Cal,0.0839119426220491,0.04097767420292648,0.21913212525216957,100000-1000000
CEU,31,25,0,Cal,-0.21503597111695286,0.08264511195240551,0.35900637992467,0-1000
CEU,31,25,1,Cal,-0.12585010288191373,0.06496675559390035,0.28426220992120743,1000-10000
CEU,31,25,2,Cal,-0.017810314254034242,0.04777545014313955,0.21930038175289848,10000-100000
CEU,31,25,3,Cal,0.0392729631551666,0.015268276391817423,0.12965585997865464,100000-1000000
CEU,32,5,0,Cal,-0.12143131285490587,0.1956064275200543,0.458641462649988,0-1000
CEU,32,5,1,Cal,-0.06289157875419026,0.15349965825977357,0.39680600920092945,1000-10000
CEU,32,5,2,Cal,0.13117354081553528,0.1509236667523839,0.4100367844016788,10000-100000
CEU,32,5,3,Cal,0.1946744772159931,0.11529391192580754,0.39139757792445234,100000-1000000
CEU,32,10,0,Cal,-0.2324380870618942,0.1192672730529474,0.4162868450599179,0-1000
CEU,32,10,1,Cal,-0.16344732020033334,0.11512754841207914,0.376619934274262,1000-10000
CEU,32,10,2,Cal,-0.0049354002315035415,0.06966136382151664,0.2639805333674469,10000-100000
CEU,32,10,3,Cal,0.08403364588694563,0.04126746318195243,0.21983884284403657,100000-1000000
CEU,32,25,0,Cal,-0.19565474644538355,0.0909550292226861,0.3594938233534666,0-1000
CEU,32,25,1,Cal,-0.09783217943296715,0.05554100550407422,0.2551708071795802,1000-10000
CEU,32,25,2,Cal,-0.0084070302631126,0.03856566810270362,0.19656130407724842,10000-100000
CEU,32,25,3,Cal,0.027802025718307345,0.008841960137260739,0.09805566159739151,100000-1000000
CEU,33,5,0,Cal,-0.09799466643567882,0.20395808924087214,0.46212665351688176,0-1000
CEU,33,5,1,Cal,-0.06789063391739093,0.20875481277501615,0.4619133587034709,1000-10000
CEU,33,5,2,Cal,0.07895273727068429,0.15168659816989127,0.39739166183052327,10000-100000
CEU,33,5,3,Cal,0.19771009724467198,0.1200998356369794,0.3989851102353032,100000-1000000
CEU,33,10,0,Cal,-0.25290383272712164,0.13925085303450893,0.4507895314252282,0-1000
CEU,33,10,1,Cal,-0.19491315698200412,0.11675843666787944,0.3933822256185081,1000-10000
CEU,33,10,2,Cal,-0.03310186647869833,0.07263250834614471,0.2715294494350811,10000-100000
CEU,33,10,3,Cal,0.0843105455838953,0.038113945133863944,0.2126551509616403,100000-1000000
CEU,33,25,0,Cal,-0.17060394722679376,0.09233050966987266,0.3484769956241521,0-1000
CEU,33,25,1,Cal,-0.12443108291259355,0.07362675697970407,0.2985127323490655,1000-10000
CEU,33,25,2,Cal,-0.005185541291405253,0.04473191130139789,0.21156275934077517,10000-100000
CEU,33,25,3,Cal,0.052445243836038644,0.018895329557385227,0.14712522951012438,100000-1000000
CEU,34,5,0,Cal,-0.11875493304541793,0.23276362207047613,0.4968564744401524,0-1000
CEU,34,5,1,Cal,-0.05499919323219538,0.191638882122426,0.4412072000530118,1000-10000
CEU,34,5,2,Cal,0.12498875562761878,0.15855172550114235,0.41734148432007445,10000-100000
CEU,34,5,3,Cal,0.18400428937562396,0.11966986497806063,0.3918257820596917,100000-1000000
CEU,34,10,0,Cal,-0.2559862241032475,0.1372675859413736,0.45032936043745986,0-1000
CEU,34,10,1,Cal,-0.16835928418039572,0.10835884904184474,0.36973463133926204,1000-10000
CEU,34,10,2,Cal,-0.005247211601599883,0.06409468234437397,0.25322364734354086,10000-100000
CEU,34,10,3,Cal,0.08375273276273493,0.044318248047478796,0.22656735928351393,100000-1000000
CEU,34,25,0,Cal,-0.1904306140162471,0.07023410047226922,0.32634018941416654,0-1000
CEU,34,25,1,Cal,-0.11517074772324216,0.07343841334721381,0.2944532466765216,1000-10000
CEU,34,25,2,Cal,-0.020603771657940476,0.03865093332903603,0.19767510904402857,10000-100000
CEU,34,25,3,Cal,0.045541356534347974,0.019176928664561988,0.1457770346095385,100000-1000000
CEU,35,5,0,Cal,-0.18378473918942376,0.219703602278557,0.5034684028193642,0-1000
CEU,35,5,1,Cal,-0.060567794936464345,0.18708053745921688,0.4367482057692767,1000-10000
CEU,35,5,2,Cal,0.11914014616064449,0.1663758655631535,0.4249355715756604,10000-100000
CEU,35,5,3,Cal,0.19120271470992223,0.11040626589319963,0.3833598101074805,100000-1000000
CEU,35,10,0,Cal,-0.24146355454714477,0.14425590395419977,0.450067275114223,0-1000
CEU,35,10,1,Cal,-0.1509875991070859,0.1271280096169182,0.3872018397438735,1000-10000
CEU,35,10,2,Cal,-0.014632606171694375,0.06857192887994853,0.26227093251697653,10000-100000
CEU,35,10,3,Cal,0.09260450400143334,0.04246057701591915,0.22591186595057514,100000-1000000
CEU,35,25,0,Cal,-0.17907101052551633,0.08176281700973682,0.3373858974829363,0-1000
CEU,35,25,1,Cal,-0.0932950508251303,0.06814162315675291,0.2772103707750065,1000-10000
CEU,35,25,2,Cal,-0.017803510965005223,0.0370320682554374,0.19325897976062706,10000-100000
CEU,35,25,3,Cal,0.04963320259223983,0.016575796067344366,0.13798279192314775,100000-1000000
CEU,36,5,0,Cal,-0.15362198453092085,0.1828468163034047,0.45436387448236154,0-1000
CEU,36,5,1,Cal,-0.040986585814347304,0.19338236990905033,0.4416585447217875,1000-10000
CEU,36,5,2,Cal,0.14159474631436578,0.15746690908145997,0.42132645450444905,10000-100000
CEU,36,5,3,Cal,0.2056177877327822,0.11910825005956588,0.4017299151067659,100000-1000000
CEU,36,10,0,Cal,-0.2179445234301641,0.11999891383948626,0.4092660859791434,0-1000
CEU,36,10,1,Cal,-0.1578910217726177,0.10328633955289042,0.35807249867770025,1000-10000
CEU,36,10,2,Cal,0.0016773459965993493,0.06941802661607824,0.2634783484570801,10000-100000
CEU,36,10,3,Cal,0.07498154256472919,0.041210869901224884,0.2164095691659941,100000-1000000
CEU,36,25,0,Cal,-0.16203657325922516,0.06228997071062329,0.29756649976806115,0-1000
CEU,36,25,1,Cal,-0.12145260286241853,0.07831835712487772,0.3050722731860994,1000-10000
CEU,36,25,2,Cal,-0.006272485300617009,0.04092699199755085,0.20240142309133427,10000-100000
CEU,36,25,3,Cal,0.050631943290224746,0.02158659081495321,0.15540329628517455,100000-1000000
CEU,37,5,0,Cal,-0.14925093521626742,0.2153758079233508,0.487495281604121,0-1000
CEU,37,5,1,Cal,-0.060369145256312755,0.16438455553148587,0.40991339235314533,1000-10000
CEU,37,5,2,Cal,0.129955271483922,0.17132753927623962,0.43383857811713733,10000-100000
CEU,37,5,3,Cal,0.20176121917784406,0.114324524338071,0.3937411762848801,100000-1000000
CEU,37,10,0,Cal,-0.23534904898679307,0.12614959337065731,0.42607366526182444,0-1000
CEU,37,10,1,Cal,-0.1392454782683757,0.11871914607082211,0.3716294515899013,1000-10000
CEU,37,10,2,Cal,0.0085772568408774,0.06573330862368369,0.2565285129544045,10000-100000
CEU,37,10,3,Cal,0.08651160742599771,0.04004769635652311,0.21801824367688372,100000-1000000
CEU,37,25,0,Cal,-0.20457851964243168,0.08768489156033059,0.3599128537013084,0-1000
CEU,37,25,1,Cal,-0.11002745273665643,0.06469728272294444,0.27713412470979026,1000-10000
CEU,37,25,2,Cal,-0.03225213006471329,0.04858553716451664,0.22276834842101745,10000-100000
CEU,37,25,3,Cal,0.03198776001303913,0.011403970208818226,0.11147729364973843,100000-1000000
CEU,38,5,0,Cal,-0.13622128275668927,0.19985055818196565,0.46734012887600773,0-1000
CEU,38,5,1,Cal,-0.020047232004936345,0.20255318132767963,0.45050535273039694,1000-10000
CEU,38,5,2,Cal,0.12669682780662175,0.16410675616793785,0.4244512249295537,10000-100000
CEU,38,5,3,Cal,0.18754646757500665,0.12133491801059774,0.39561167261654545,100000-1000000
CEU,38,10,0,Cal,-0.2403178341064751,0.1320209605021761,0.43563014346094486,0-1000
CEU,38,10,1,Cal,-0.15942549816772028,0.12095964000135108,0.3825913348043534,1000-10000
CEU,38,10,2,Cal,0.009790904120315387,0.07572001130922905,0.2753468233205574,10000-100000
CEU,38,10,3,Cal,0.08662782197664559,0.03505846734497311,0.20630765105877802,100000-1000000
CEU,38,25,0,Cal,-0.17139216076919234,0.0834439661605073,0.3358857527994303,0-1000
CEU,38,25,1,Cal,-0.11367636454643311,0.07506264208715724,0.2966225850195005,1000-10000
CEU,38,25,2,Cal,-0.010346484594380869,0.03797980269692314,0.19515853155930668,10000-100000
CEU,38,25,3,Cal,0.05328562979270618,0.021069728500367858,0.15462563449432695,100000-1000000
CEU,39,5,0,Cal,-0.09887391789263436,0.2082063827868083,0.46688589015545084,0-1000
CEU,39,5,1,Cal,-0.03649919247433557,0.16652272115839314,0.40970100342770915,1000-10000
CEU,39,5,2,Cal,0.11394405023162832,0.16101518989430968,0.4171311981589216,10000-100000
CEU,39,5,3,Cal,0.20587881774451539,0.12490446924547186,0.4090116830132744,100000-1000000
CEU,39,10,0,Cal,-0.23156263733910087,0.12396427854094501,0.42140898608404753,0-1000
CEU,39,10,1,Cal,-0.12457201406021703,0.10212010814682916,0.342984394446523,1000-10000
CEU,39,10,2,Cal,0.004687547035341364,0.06804802399208568,0.2609022749791466,10000-100000
CEU,39,10,3,Cal,0.09159037338688827,0.03859720769676043,0.2167625525636521,100000-1000000
CEU,39,25,0,Cal,-0.2117055098627402,0.09115201031821303,0.36874277379286474,0-1000
CEU,39,25,1,Cal,-0.11377539393080373,0.07139452989369173,0.29041241391820927,1000-10000
CEU,39,25,2,Cal,-0.022703018914685805,0.04584208067906653,0.21530793702719625,10000-100000
CEU,39,25,3,Cal,0.0474969249238868,0.01604793674212773,0.1352918867462239,100000-1000000
CEU,40,5,0,Cal,-0.17032148037144282,0.19135927021571908,0.4694344223548576,0-1000
CEU,40,5,1,Cal,-0.04600546080462608,0.16824890824519528,0.4127534502206387,1000-10000
CEU,40,5,2,Cal,0.08297482844873771,0.14101338019896711,0.3845753532860167,10000-100000
CEU,40,5,3,Cal,0.18276698954610776,0.1123750513004698,0.3818099314688093,100000-1000000
CEU,40,10,0,Cal,-0.2321406042082296,0.13342231233569557,0.4327950698169487,0-1000
CEU,40,10,1,Cal,-0.15088586273473517,0.1156153621139792,0.3719971850527697,1000-10000
CEU,40,10,2,Cal,-0.002301162710990681,0.08046202222171071,0.28366761812292424,10000-100000
CEU,40,10,3,Cal,0.08554148848207448,0.03676001199529765,0.2099460841431117,100000-1000000
CEU,40,25,0,Cal,-0.19474777595249648,0.09137133814303862,0.3595803587259493,0-1000
CEU,40,25,1,Cal,-0.1392947736236839,0.07049721761779745,0.2998337065385925,1000-10000
CEU,40,25,2,Cal,-0.011177444266457113,0.03742355125467906,0.19377431851256455,10000-100000
CEU,40,25,3,Cal,0.040549738782388545,0.015009737012363758,0.1290504487697881,100000-1000000
CEU,41,5,0,Cal,-0.18531303719955916,0.2094315595591132,0.493733208641305,0-1000
CEU,41,5,1,Cal,-0.040382151754448724,0.20030819348694506,0.4493761360678428,1000-10000
CEU,41,5,2,Cal,0.09728996822515351,0.14794822992760576,0.39675378743605855,10000-100000
CEU,41,5,3,Cal,0.18984517524345737,0.10989472527700407,0.3820155963311225,100000-1000000
CEU,41,10,0,Cal,-0.2528668708022132,0.12260758735748958,0.43191346553076204,0-1000
CEU,41,10,1,Cal,-0.13242898339120682,0.13792889723992097,0.39429219226602685,1000-10000
CEU,41,10,2,Cal,0.022496165860495666,0.052761784330419434,0.23079831413778215,10000-100000
CEU,41,10,3,Cal,0.08226920368124478,0.037101196333077936,0.20945027621711096,100000-1000000
CEU,41,25,0,Cal,-0.17189030999994884,0.09072778331541284,0.34680551031852325,0-1000
CEU,41,25,1,Cal,-0.14367109384643859,0.0811059467977271,0.3189785729555502,1000-10000
CEU,41,25,2,Cal,0.009653183806905791,0.030401395197772196,0.1746269714430795,10000-100000
CEU,41,25,3,Cal,0.05489604356190212,0.017071109343958762,0.1417204464525462,100000-1000000
CEU,42,5,0,Cal,-0.15402447031102431,0.21919884571649026,0.4928715686373904,0-1000
CEU,42,5,1,Cal,-0.09851869993230677,0.17319147344897184,0.42766506484084454,1000-10000
CEU,42,5,2,Cal,0.13002444913509487,0.1583903962039583,0.41868455139501287,10000-100000
CEU,42,5,3,Cal,0.21524546184611232,0.1308203175614799,0.4208930106414528,100000-1000000
CEU,42,10,0,Cal,-0.26969081185328625,0.13160083748441032,0.45203315307894726,0-1000
CEU,42,10,1,Cal,-0.1643597861098226,0.11994992658417038,0.38335892564832375,1000-10000
CEU,42,10,2,Cal,0.009747004144076964,0.07468717606817334,0.27346330678531255,10000-100000
CEU,42,10,3,Cal,0.09036637148333661,0.041892071292777604,0.22373679265566046,100000-1000000
CEU,42,25,0,Cal,-0.1804520130841856,0.07957661850789956,0.33487243471810973,0-1000
CEU,42,25,1,Cal,-0.14502760333505477,0.08201675961384224,0.32101365289182365,1000-10000
CEU,42,25,2,Cal,-0.0012176689435925536,0.03572503249723905,0.18901458995245643,10000-100000
CEU,42,25,3,Cal,0.04115324169037465,0.013812355220399865,0.12452286746628612,100000-1000000
CEU,43,5,0,Cal,-0.10705285669114267,0.19268217796390455,0.45182130548441257,0-1000
CEU,43,5,1,Cal,-0.07185404432594356,0.1855218040696902,0.4366747161854976,1000-10000
CEU,43,5,2,Cal,0.11268674180364087,0.14142673195517308,0.3925876128120875,10000-100000
CEU,43,5,3,Cal,0.18725567204667862,0.11029261677807245,0.3812575290951324,100000-1000000
CEU,43,10,0,Cal,-0.21957220604554586,0.13806238909100516,0.4315951143823489,0-1000
CEU,43,10,1,Cal,-0.14247963951609546,0.12154816407638776,0.37662794871467553,1000-10000
CEU,43,10,2,Cal,-0.0009957435175025236,0.05326777416159632,0.23080027224149663,10000-100000
CEU,43,10,3,Cal,0.09702122222519959,0.04702331480492804,0.2375635333274019,100000-1000000
CEU,43,25,0,Cal,-0.19980812536102374,0.08674381283123309,0.3559032168884115,0-1000
CEU,43,25,1,Cal,-0.13016787549444836,0.07886549924474698,0.30953057208535184,1000-10000
CEU,43,25,2,Cal,0.006281983322219365,0.042800918492448804,0.2069791820616495,10000-100000
CEU,43,25,3,Cal,0.04425563124269861,0.012719829200253052,0.12115440601539332,100000-1000000
CEU,44,5,0,Cal,-0.15934254838876605,0.19226611059039467,0.46653634190427323,0-1000
CEU,44,5,1,Cal,-0.04451018690434203,0.17898319779475336,0.4253990532817543,1000-10000
CEU,44,5,2,Cal,0.14001030123923391,0.15787909368765907,0.4212861001039081,10000-100000
CEU,44,5,3,Cal,0.21727916260758576,0.12302126230481748,0.4125911981711088,100000-1000000
CEU,44,10,0,Cal,-0.245003162437691,0.1344786108210199,0.44102739192196383,0-1000
CEU,44,10,1,Cal,-0.12363016543347317,0.10652241598920277,0.34900835777143036,1000-10000
CEU,44,10,2,Cal,-0.015798269829890205,0.05612159325297597,0.23742615395653863,10000-100000
CEU,44,10,3,Cal,0.07202734398725588,0.03301881651596285,0.1954654823691931,100000-1000000
CEU,44,25,0,Cal,-0.1863673043510971,0.08746317929479652,0.3495653750386199,0-1000
CEU,44,25,1,Cal,-0.1244199750177596,0.07185903855784581,0.2955323480454648,1000-10000
CEU,44,25,2,Cal,-0.01778124979297024,0.04683944332297949,0.2171534392248474,10000-100000
CEU,44,25,3,Cal,0.043726869003328096,0.013991207695262407,0.12610807574496022,100000-1000000
CEU,45,5,0,Cal,-0.14369013136111397,0.23293841381201047,0.5035725048715276,0-1000
CEU,45,5,1,Cal,-0.057307871774882474,0.2201130644786494,0.472649189829006,1000-10000
