rep,n,thr,method,f1
7,10,0.8,Rag,0.6137689614935822
7,10,0.8,Cal,0.8386363636363636
7,10,0.8,mCal,0.8386363636363636
7,25,0.2,Samp,0.855036855036855
7,25,0.2,BS,0.8706786171574904
7,25,0.2,Rag,0.853541938287701
7,25,0.2,Cal,0.8757602085143353
7,25,0.2,mCal,0.8756613756613756
7,25,0.5,Samp,0.892882818116463
7,25,0.5,BS,0.9032258064516129
7,25,0.5,Rag,0.8500000000000001
7,25,0.5,Cal,0.9159727479182439
7,25,0.5,mCal,0.9157175398633257
7,25,0.8,Samp,0.9324473975636767
7,25,0.8,BS,0.9333333333333333
7,25,0.8,Rag,0.7173913043478262
7,25,0.8,Cal,0.9291521486643438
7,25,0.8,mCal,0.9291521486643438
8,5,0.2,Samp,0.6411830357142857
8,5,0.2,BS,0.6914572864321608
8,5,0.2,Rag,0.6616027345233574
8,5,0.2,Cal,0.7056381874783813
8,5,0.2,mCal,0.7178683385579937
8,5,0.5,Samp,0.6518105849582172
8,5,0.5,BS,0.697201017811705
8,5,0.5,Rag,0.5635018495684341
8,5,0.5,Cal,0.7449259462424576
8,5,0.5,mCal,0.7549295774647886
8,5,0.8,Samp,0.6816584680252987
8,5,0.8,BS,0.7125925925925927
8,5,0.8,Rag,0.561341571050309
8,5,0.8,Cal,0.7492211838006232
8,5,0.8,mCal,0.7545098039215686
8,10,0.2,Samp,0.7383681726230614
8,10,0.2,BS,0.7813098429720413
8,10,0.2,Rag,0.7578093306288033
8,10,0.2,Cal,0.7920560747663551
8,10,0.2,mCal,0.7936636880584892
8,10,0.5,Samp,0.8025928108426635
8,10,0.5,BS,0.8181261481935088
8,10,0.5,Rag,0.7283783783783784
8,10,0.5,Cal,0.8401826484018263
8,10,0.5,mCal,0.8436268068331143
8,10,0.8,Samp,0.8313364055299538
8,10,0.8,BS,0.8396946564885496
8,10,0.8,Rag,0.5993555316863588
8,10,0.8,Cal,0.8583078491335372
8,10,0.8,mCal,0.8583078491335372
8,25,0.2,Samp,0.8436724565756824
8,25,0.2,BS,0.8618592528236316
8,25,0.2,Rag,0.8500000000000001
8,25,0.2,Cal,0.8769435806308307
8,25,0.2,mCal,0.882882882882883
8,25,0.5,Samp,0.8874458874458875
8,25,0.5,BS,0.8929889298892988
8,25,0.5,Rag,0.8211818879508825
8,25,0.5,Cal,0.8957703927492446
8,25,0.5,mCal,0.899696048632219
8,25,0.8,Samp,0.9022727272727272
8,25,0.8,BS,0.9041095890410958
8,25,0.8,Rag,0.6840052015604682
8,25,0.8,Cal,0.8939213349225268
8,25,0.8,mCal,0.8949880668257757
9,5,0.2,Samp,0.6362612612612611
9,5,0.2,BS,0.6955617198335645
9,5,0.2,Rag,0.6697819314641744
9,5,0.2,Cal,0.7080028839221343
9,5,0.2,mCal,0.703099510603589
9,5,0.5,Samp,0.6485436893203883
9,5,0.5,BS,0.6917372881355932
9,5,0.5,Rag,0.5998739760554506
9,5,0.5,Cal,0.7539085118702954
9,5,0.5,mCal,0.7603305785123967
9,5,0.8,Samp,0.6908821349147517
9,5,0.8,BS,0.7350835322195705
9,5,0.8,Rag,0.592128801431127
9,5,0.8,Cal,0.7693588676103248
9,5,0.8,mCal,0.779746835443038
9,10,0.2,Samp,0.7285861713106295
9,10,0.2,BS,0.7597078046905036
9,10,0.2,Rag,0.7419884963023828
9,10,0.2,Cal,0.77632101708383
9,10,0.2,mCal,0.775206611570248
9,10,0.5,Samp,0.7948717948717948
9,10,0.5,BS,0.8121368624919304
9,10,0.5,Rag,0.7565278757939309
9,10,0.5,Cal,0.8492392807745505
9,10,0.5,mCal,0.854152128401954
9,10,0.8,Samp,0.839319470699433
9,10,0.8,BS,0.8440545808966862
9,10,0.8,Rag,0.6015200868621065
9,10,0.8,Cal,0.8635437881873728
9,10,0.8,mCal,0.8635437881873728
9,25,0.2,Samp,0.8469601677148847
9,25,0.2,BS,0.8597883597883598
9,25,0.2,Rag,0.8390287769784173
9,25,0.2,Cal,0.8699592206615314
9,25,0.2,mCal,0.8698035632709
9,25,0.5,Samp,0.9054355919583024
9,25,0.5,BS,0.9103240391861341
9,25,0.5,Rag,0.8418604651162791
9,25,0.5,Cal,0.9165378670788253
9,25,0.5,mCal,0.9179566563467493
9,25,0.8,Samp,0.9352051835853131
9,25,0.8,BS,0.9370932754880694
9,25,0.8,Rag,0.7400241837968562
9,25,0.8,Cal,0.9304932735426009
9,25,0.8,mCal,0.9292929292929293
10,5,0.2,Samp,0.6278938452851497
10,5,0.2,BS,0.6779776043434
10,5,0.2,Rag,0.6415826221877425
10,5,0.2,Cal,0.6955287437899219
10,5,0.2,mCal,0.6999597261377366
