rep,n,bin,method,bias,variance,rmse,binlabel,pop
57,25,1,Rag,-0.019327376138329737,0.01607786844473798,0.12826307306910456,1000-10000,AFR
57,25,1,Supp,-7.694628166333164,62339.50412658526,249.79734071683666,1000-10000,AFR
57,25,1,Cal,-0.012543817896531088,0.008804609018592877,0.09466761001532789,1000-10000,AFR
57,25,1,mCal,-0.028709420197224386,0.00908534474754003,0.0995468510581868,1000-10000,AFR
57,25,1,Flex,-0.017569396426708208,0.010249834698762823,0.10275465142543012,1000-10000,AFR
57,25,2,Samp,0.036086485574829595,0.0053866833078385565,0.08178580407980923,10000-100000,AFR
57,25,2,BS,-0.0050194758095143295,0.005841911297183094,0.07659703933302771,10000-100000,AFR
57,25,2,Rag,-0.004654595469183867,0.005399256207179141,0.07362690721577872,10000-100000,AFR
57,25,2,Supp,0.6565395394255509,121.08465044244348,11.023415741469273,10000-100000,AFR
57,25,2,Cal,0.010251624151025556,0.00422616629712815,0.06581232479454012,10000-100000,AFR
57,25,2,mCal,-0.007383904589865802,0.004375218964472088,0.06655629956258333,10000-100000,AFR
57,25,2,Flex,-0.0015156700698597714,0.0049543436802227375,0.0704034156556584,10000-100000,AFR
57,25,3,Samp,0.038573589771890855,0.0034349184636279445,0.07016295526499769,100000-1000000,AFR
57,25,3,BS,-0.003100775708580709,0.0037390677025251665,0.06122648538435054,100000-1000000,AFR
57,25,3,Rag,-0.004248145863668129,0.0024085359899003256,0.04926035660832478,100000-1000000,AFR
